sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
C1orf74_+_209957909.23-P1P2|C1orf74_-_209957832.23-P1P2	C1orf74	211.33	308.73	211.33	308.73	0.54468	4743.1	1162.8	2.8563	0.99786	0.0021432	0.0042864	0.0388	True
ALDH2_+_112204799.23-P1P2|ALDH2_+_112204778.23-P1P2	ALDH2	525.78	695.64	525.78	695.64	0.40319	14425	3536.3	2.8563	0.99786	0.0021434	0.0042868	0.0388	True
CAND2_+_12838173.23-P1P2|CAND2_+_12838176.23-P1P2	CAND2	230.73	333.47	230.73	333.47	0.52942	5277.5	1293.8	2.8562	0.99786	0.0021437	0.0042874	0.0388	True
DHH_+_49488100.23-P1P2|DHH_-_49488528.23-P1P2	DHH	14.293	33.644	14.293	33.644	1.1797	187.22	45.91	2.8559	0.99782	0.0021839	0.0043678	0.039196	True
MRPL2_+_43027129.23-P1P2|MRPL2_+_43027142.23-P1P2	MRPL2	74.529	22.759	74.529	22.759	-1.6685	1340	329.4	2.8554	0.0021493	0.99785	0.0042985	0.038867	False
CA8_-_61193912.23-P1P2|CA8_-_61193943.23-P1P2	CA8	328.74	456.17	328.74	456.17	0.47139	8119	1991.7	2.8553	0.99785	0.0021498	0.0042995	0.038867	True
TMLHE_-_154842521.23-P1P2|TMLHE_+_154842551.23-P1P2	TMLHE	208.27	304.77	208.27	304.77	0.54709	4656.3	1142.3	2.8552	0.99785	0.0021502	0.0043003	0.038867	True
BIRC6_+_32582253.23-P1P2|BIRC6_+_32582257.23-P1P2	BIRC6	385.92	526.43	385.92	526.43	0.44695	9871.8	2422.4	2.8549	0.99785	0.0021527	0.0043054	0.038897	True
ZNF814_+_58400322.23-P1P2|ZNF814_-_58400311.23-P1P2	ZNF814	177.64	90.047	177.64	90.047	-0.97241	3836.6	941.58	2.8547	0.0021539	0.99785	0.0043078	0.038898	False
KATNA1_+_149969827.23-P1P2|KATNA1_-_149969842.23-P1P2	KATNA1	335.89	206.81	335.89	206.81	-0.69701	8330.7	2044.7	2.8546	0.0021546	0.99785	0.0043092	0.038898	False
ATXN7L2_-_110026622.23-P1P2|ATXN7L2_+_110026609.23-P1P2	ATXN7L2	321.6	195.93	321.6	195.93	-0.71208	7896.5	1939	2.8539	0.0021591	0.99784	0.0043181	0.038962	False
ZNF248_+_38146346.23-P1P2|ZNF248_-_38147063.23-P1P2	ZNF248	355.29	488.83	355.29	488.83	0.45923	8916.2	2189.7	2.8537	0.99784	0.0021606	0.0043212	0.038972	True
TMC6_-_76124770.23-P1P2|TMC6_-_76124812.23-P1P2	TMC6	202.15	296.86	202.15	296.86	0.5521	4485.1	1101.6	2.8536	0.99784	0.0021615	0.004323	0.038972	True
IGFBP1_+_45928141.23-P1P2|IGFBP1_+_45928167.23-P1P2	IGFBP1	216.44	117.75	216.44	117.75	-0.87264	4869.5	1197	2.8524	0.0021696	0.99783	0.0043393	0.039103	False
MAU2_-_19431643.23-P1P2|MAU2_+_19431630.23-P1P2	MAU2	359.37	493.77	359.37	493.77	0.45728	9031.9	2220.5	2.8522	0.99783	0.0021709	0.0043417	0.039109	True
OR2AE1_+_99474608.23-ENST00000316368.2|OR2AE1_-_99474636.23-ENST00000316368.2	OR2AE1	284.84	168.22	284.84	168.22	-0.75633	6800.5	1672.3	2.8519	0.002173	0.99783	0.004346	0.039111	False
TCTEX1D2_-_196045069.23-P1P2|TCTEX1D2_+_196044856.23-P1P2	TCTEX1D2	303.22	182.07	303.22	182.07	-0.7327	7338.3	1804.7	2.8517	0.0021741	0.99783	0.0043482	0.039111	False
MPDU1_-_7487212.23-P1P2|MPDU1_-_7487368.23-P1P2	MPDU1	258.3	148.43	258.3	148.43	-0.79515	6035.6	1484.4	2.8517	0.0021742	0.99783	0.0043485	0.039111	False
MYOZ2_-_120057010.23-P1P2|MYOZ2_+_120057058.23-P1P2	MYOZ2	300.16	420.55	300.16	420.55	0.48518	7247.1	1782.5	2.8515	0.99782	0.0021754	0.0043507	0.039111	True
TXK_-_48116487.23-P2|TXK_+_48116534.23-P2	TXK	294.03	175.15	294.03	175.15	-0.7441	7066.8	1738.3	2.8515	0.0021758	0.99782	0.0043516	0.039111	False
EHMT2_+_31865447.23-P1P2|EHMT2_+_31865401.23-P1P2	EHMT2	639.11	830.21	639.11	830.21	0.3769	18260	4491.8	2.8514	0.99782	0.0021765	0.004353	0.039111	True
ITSN2_+_24583488.23-P1P2|ITSN2_+_24583335.23-P1P2	ITSN2	451.26	296.86	451.26	296.86	-0.60252	11919	2932.9	2.851	0.0021792	0.99782	0.0043585	0.039144	False
OAS2_+_113416366.23-P1P2|OAS2_+_113416429.23-P1P2	OAS2	254.21	145.46	254.21	145.46	-0.8012	5913.7	1455.8	2.8503	0.002184	0.99782	0.004368	0.039196	False
HOXB3_+_46667575.23-P1P2|HOXB3_+_46667506.23-P1P2	HOXB3	234.82	338.42	234.82	338.42	0.5254	5366.6	1321.8	2.8496	0.99781	0.0021885	0.0043769	0.039249	True
FAM126B_+_201936321.23-P1P2|FAM126B_+_201936327.23-P1P2	FAM126B	280.76	165.25	280.76	165.25	-0.7611	6671.1	1643.1	2.8496	0.0021888	0.99781	0.0043776	0.039249	False
CAND1_+_67663593.23-P1P2|CAND1_-_67663424.23-P1P2	CAND1	142.93	66.298	142.93	66.298	-1.0967	2936.4	723.33	2.8494	0.0021902	0.99781	0.0043804	0.039258	False
GGT7_-_33460660.23-P1P2|GGT7_-_33460583.23-P1P2	GGT7	149.06	227.59	149.06	227.59	0.60725	3083.7	761.07	2.8467	0.99779	0.0022087	0.0044175	0.039574	True
C17orf103_-_21156689.23-P1P2|C17orf103_-_21156733.23-P1P2	C17orf103	262.38	373.05	262.38	373.05	0.50608	6123.8	1513	2.8452	0.99778	0.0022195	0.0044389	0.039749	True
MED14_+_40594762.23-P1P2|MED14_+_40594765.23-P1P2	MED14	84.738	140.51	84.738	140.51	0.72292	1555.4	384.5	2.8444	0.99778	0.002225	0.00445	0.039832	True
NRIP3_-_9025620.23-P1P2|NRIP3_+_9025580.23-P1P2	NRIP3	1277.2	985.57	1277.2	985.57	-0.37362	42524	10519	2.8434	0.0022317	0.99777	0.0044634	0.039935	False
CDH13_-_82660755.23-P1P2|CDH13_-_82660879.23-P1P2	CDH13	383.87	244.41	383.87	244.41	-0.64918	9724.7	2406.8	2.8427	0.0022365	0.99776	0.004473	0.039998	False
TP53_+_7590780.23-P1P2|TP53_+_7590763.23-P1P2	TP53	564.58	741.15	564.58	741.15	0.39199	15589	3858.5	2.8426	0.99776	0.0022373	0.0044745	0.039998	True
C1orf159_+_1051446.23-P1P2|C1orf159_+_1051438.23-P1P2	C1orf159	378.77	240.45	378.77	240.45	-0.65337	9565.5	2367.7	2.8425	0.0022381	0.99776	0.0044761	0.039998	False
GPR180_-_95254161.23-P1P2|GPR180_+_95254115.23-P1P2	GPR180	1242.5	955.88	1242.5	955.88	-0.37798	41071	10168	2.8422	0.00224	0.99776	0.00448	0.04	False
DLEU7_-_51417629.23-P1P2|DLEU7_+_51417520.23-P1P2	DLEU7	717.72	922.24	717.72	922.24	0.36127	20913	5178.8	2.8419	0.99776	0.0022421	0.0044842	0.04	True
TRABD_+_50624389.23-P1|TRABD_+_50624348.23-P1	TRABD	3.0628	10.885	3.0628	10.885	1.5486	30.591	7.5754	2.8419	0.99741	0.0025857	0.0051715	0.044444	True
SUSD2_+_24577576.23-P1P2|SUSD2_-_24577641.23-P1P2	SUSD2	181.73	270.14	181.73	270.14	0.56935	3908.4	967.93	2.8418	0.99776	0.0022429	0.0044859	0.04	True
non-targeting_00539|non-targeting_03531	negative_control	190.92	282.01	190.92	282.01	0.5604	4149.5	1027.7	2.8417	0.99776	0.0022435	0.004487	0.04	True
ARHGEF5_-_144052658.23-P1P2|ARHGEF5_+_144052875.23-P1P2	ARHGEF5	410.42	265.19	410.42	265.19	-0.62813	10545	2611.7	2.8417	0.0022435	0.99776	0.0044871	0.04	False
APOBR_-_28508486.23-P2|APOBR_-_28508435.23-P2	APOBR	184.79	274.1	184.79	274.1	0.56627	3988	987.77	2.8416	0.99776	0.0022444	0.0044888	0.04	True
GFRA1_-_118031695.23-P1P2|GFRA1_-_118031510.23-P1P2	GFRA1	305.26	184.05	305.26	184.05	-0.72684	7345.9	1819.5	2.8416	0.0022447	0.99776	0.0044894	0.04	False
SHROOM4_+_50557135.23-P1P2|SHROOM4_-_50556994.23-P1P2	SHROOM4	232.77	335.45	232.77	335.45	0.52527	5271	1307.8	2.8392	0.99774	0.0022614	0.0045228	0.040266	True
ARIH2OS_+_48956620.23-P1P2|ARIH2OS_-_48956929.23-P1P2	ARIH2OS	273.61	386.9	273.61	386.9	0.49831	6417.6	1592.3	2.8392	0.99774	0.0022615	0.004523	0.040266	True
PIGP_+_38445142.23-P1P2|PIGP_-_38445032.23-P1P2	PIGP	282.8	167.23	282.8	167.23	-0.75445	6678.3	1657.7	2.8386	0.0022658	0.99773	0.0045315	0.040325	False
PA2G4_-_56498312.23-P1P2|PA2G4_-_56498808.23-P1P2	PA2G4	242.98	348.31	242.98	348.31	0.51773	5547.1	1377.9	2.8375	0.99773	0.0022734	0.0045468	0.04043	True
NRN1_+_6004272.23-P2|NRN1_-_6004262.23-P2	NRN1	373.66	510.59	373.66	510.59	0.4494	9375	2328.8	2.8375	0.99773	0.0022736	0.0045472	0.04043	True
SNRNP200_+_96971234.23-P1P2|SNRNP200_-_96971287.23-P1P2	SNRNP200	6.1256	17.811	6.1256	17.811	1.4005	68.279	16.962	2.8374	0.99756	0.002441	0.0048821	0.042574	True
CSAG3_-_151877270.23-ENST00000356911.4|CSAG3_-_151877469.23-ENST00000356911.4	CSAG3	334.87	206.81	334.87	206.81	-0.69263	8199.4	2037.1	2.8373	0.002275	0.99772	0.00455	0.040438	False
GPR89A_-_145826754.23-ENST00000313835.9|GPR89A_+_145826745.23-ENST00000313835.9	GPR89A	147.02	224.62	147.02	224.62	0.60816	3011.4	748.45	2.8367	0.99772	0.0022789	0.0045579	0.040491	True
E2F8_+_19262912.23-P1P2|E2F8_+_19262720.23-P1P2	E2F8	450.24	296.86	450.24	296.86	-0.59926	11762	2924.8	2.8361	0.0022837	0.99772	0.0045675	0.04056	False
PIR_-_15511385.23-P1P2|PIR_-_15511381.23-P1P2	PIR	311.39	189	311.39	189	-0.71734	7489.4	1864.2	2.8346	0.002294	0.99771	0.004588	0.040725	False
TP53INP1_+_95961541.23-P1P2|TP53INP1_-_95961519.23-P1P2	TP53INP1	390	530.39	390	530.39	0.44259	9854.1	2453.8	2.834	0.9977	0.0022982	0.0045965	0.040777	True
CASC3_-_38296843.23-P1P2|CASC3_-_38296783.23-P1P2	CASC3	138.85	213.74	138.85	213.74	0.61871	2804.2	698.37	2.8339	0.9977	0.0022995	0.004599	0.040777	True
MAD2L2_-_11741158.23-P1P2|MAD2L2_+_11741173.23-P1P2	MAD2L2	317.51	441.33	317.51	441.33	0.47377	7665.1	1909	2.8338	0.9977	0.0022998	0.0045996	0.040777	True
DNAAF1_-_84178924.23-P1P2|DNAAF1_-_84178933.23-P1P2	DNAAF1	170.5	255.3	170.5	255.3	0.57963	3595.5	895.8	2.8333	0.9977	0.0023036	0.0046071	0.040827	True
FAM71F2_+_128312607.23-P1P2|FAM71F2_-_128312388.23-P1P2	FAM71F2	283.82	168.22	283.82	168.22	-0.75116	6682	1665	2.8331	0.0023048	0.9977	0.0046096	0.040832	False
CCR9_+_45928059.23-P1P2|CCR9_+_45928087.23-P1P2	CCR9	207.25	111.82	207.25	111.82	-0.88435	4553.9	1135.5	2.8321	0.002312	0.99769	0.004624	0.040942	False
OR6C6_-_55688980.23-ENST00000358433.2|OR6C6_-_55688876.23-ENST00000358433.2	OR6C6	176.62	263.21	176.62	263.21	0.57289	3749	935.02	2.8318	0.99769	0.0023143	0.0046287	0.040967	True
GPR107_-_132816044.23-P1P2|GPR107_-_132816233.23-P1P2	GPR107	231.75	129.63	231.75	129.63	-0.83334	5214.8	1300.8	2.8316	0.0023159	0.99768	0.0046318	0.040977	False
ZNF256_-_58459066.23-P1P2|ZNF256_-_58458813.23-P1P2	ZNF256	179.69	267.17	179.69	267.17	0.56968	3826.9	954.74	2.8314	0.99768	0.0023174	0.0046348	0.040987	True
MOB3B_+_27529766.23-P1P2|MOB3B_+_27529746.23-P1P2	MOB3B	359.37	492.78	359.37	492.78	0.45439	8899.4	2220.5	2.8312	0.99768	0.0023187	0.0046373	0.040987	True
DBI_-_120125881.23-P2|DBI_-_120125842.23-P2	DBI	185.81	275.09	185.81	275.09	0.56355	3985.2	994.4	2.8311	0.99768	0.0023193	0.0046387	0.040987	True
FAM25A_-_88780242.23-P1P2|FAM25A_+_88780281.23-P1P2	FAM25A	381.83	243.42	381.83	243.42	-0.64733	9578.5	2391.2	2.8305	0.0023239	0.99768	0.0046478	0.041048	False
SAPCD2_-_139964972.23-P1P2|SAPCD2_+_139964961.23-P1P2	SAPCD2	1305.8	1600.1	1305.8	1600.1	0.29301	43300	10810	2.8304	0.99768	0.0023247	0.0046494	0.041048	True
PTPRJ_+_48002288.23-P1P2|PTPRJ_-_48002138.23-P1P2	PTPRJ	452.28	605.59	452.28	605.59	0.42033	11752	2941	2.827	0.99765	0.0023492	0.0046984	0.041456	True
ZBTB47_-_42695212.23-P1P2|ZBTB47_-_42695199.23-P1P2	ZBTB47	430.84	282.01	430.84	282.01	-0.60961	11074	2771.4	2.8269	0.0023497	0.99765	0.0046995	0.041456	False
TACR3_+_104640911.23-P1P2|TACR3_+_104640791.23-P1P2	TACR3	144.97	221.65	144.97	221.65	0.60909	2939.9	735.87	2.8267	0.99765	0.0023515	0.0047029	0.041469	True
HDGFRP2_-_4472500.23-P1|HDGFRP2_+_4472339.23-P1	HDGFRP2	464.53	308.73	464.53	308.73	-0.58785	12136	3038.8	2.8262	0.0023549	0.99765	0.0047099	0.041513	False
CDC42EP3_+_37898574.23-P1P2|CDC42EP3_-_37898553.23-P1P2	CDC42EP3	120.47	189	120.47	189	0.64538	2348.1	588.09	2.8258	0.99764	0.0023579	0.0047158	0.041548	True
LOC100129083_+_51919218.23-NM_001256795|LOC100129083_+_51919232.23-NM_001256795	LOC100129083	258.3	367.11	258.3	367.11	0.50554	5920.4	1484.4	2.8244	0.99763	0.0023687	0.0047375	0.041706	True
KPNA6_-_32574074.23-P1P2|KPNA6_+_32573691.23-P1P2	KPNA6	254.21	146.45	254.21	146.45	-0.79149	5806.6	1455.8	2.8244	0.0023688	0.99763	0.0047376	0.041706	False
non-targeting_01947|non-targeting_02641	negative_control	212.36	115.77	212.36	115.77	-0.86954	4664	1169.6	2.8241	0.0023709	0.99763	0.0047418	0.041726	False
FKBP1A_-_1373736.23-P1P2|FKBP1A_+_1373724.23-P1P2	FKBP1A	250.13	143.48	250.13	143.48	-0.79756	5687.1	1427.4	2.8228	0.0023801	0.99762	0.0047603	0.041871	False
EID2B_+_40023424.23-P1P2|EID2B_-_40023460.23-P1P2	EID2B	98.01	37.602	98.01	37.602	-1.3589	1824.6	458.29	2.8221	0.0023854	0.99761	0.0047709	0.041947	False
TMCO3_+_114145392.23-P1P2|TMCO3_+_114145420.23-P1P2	TMCO3	125.58	55.413	125.58	55.413	-1.1659	2461.4	618.38	2.8215	0.0023899	0.99761	0.0047798	0.042003	False
UBE4B_+_10093252.23-P1P2|UBE4B_+_10093257.23-P1P2	UBE4B	174.58	260.25	174.58	260.25	0.57327	3669.2	921.91	2.8213	0.99761	0.0023912	0.0047824	0.042003	True
GLRA4_+_102983376.23-P1P2|GLRA4_+_102983367.23-P1P2	GLRA4	86.78	30.675	86.78	30.675	-1.4705	1573.9	395.7	2.8213	0.0023916	0.99761	0.0047831	0.042003	False
SH3BP1_+_38035711.23-P1P2|SH3BP1_+_38035685.23-P1P2	SH3BP1	177.64	264.2	177.64	264.2	0.57001	3746.3	941.58	2.8209	0.99761	0.0023946	0.0047891	0.042038	True
TACC3_+_1725320.23-P2|TACC3_+_1725283.23-P2	TACC3	36.754	70.256	36.754	70.256	0.91639	561.21	141.06	2.8208	0.9976	0.0023973	0.0047947	0.04207	True
GSK3B_-_119812860.23-P1P2|GSK3B_-_119812883.23-P1P2	GSK3B	262.38	372.06	262.38	372.06	0.50226	6014.8	1513	2.8197	0.9976	0.0024033	0.0048066	0.042157	True
CCT8_+_30445740.23-P1P2|CCT8_-_30446001.23-P1P2	CCT8	21.44	0	21.44	0	-4.488	229.83	74.219	2.8192	0.0024073	0.99759	0.0048147	0.04219	False
PHB_+_47492183.23-P1P2|PHB_+_47492231.23-P1P2	PHB	21.44	0	21.44	0	-4.488	229.83	74.219	2.8192	0.0024073	0.99759	0.0048147	0.04219	False
PITHD1_-_24104925.23-P1P2|PITHD1_+_24104912.23-P1P2	PITHD1	156.2	76.193	156.2	76.193	-1.0261	3200.8	805.53	2.8191	0.0024081	0.99759	0.0048163	0.04219	False
ODF2_-_131218453.23-P1P2|ODF2_+_131218476.23-P1P2	ODF2	269.53	380.97	269.53	380.97	0.49767	6209.3	1563.4	2.8184	0.99759	0.0024129	0.0048259	0.042257	True
RBM45_-_178977219.23-P1P2|RBM45_-_178977249.23-P1P2	RBM45	228.69	329.51	228.69	329.51	0.52501	5082.4	1279.9	2.8181	0.99758	0.0024152	0.0048305	0.04228	True
PLCB1_+_8112924.23-P1P2|PLCB1_-_8112967.23-P1P2	PLCB1	277.7	164.26	277.7	164.26	-0.75394	6433.7	1621.3	2.8172	0.0024222	0.99758	0.0048443	0.042383	False
ZNF81_+_47696320.23-P1P2|ZNF81_-_47696307.23-P1P2	ZNF81	401.23	259.26	401.23	259.26	-0.62809	10078	2540.4	2.8168	0.0024252	0.99757	0.0048503	0.042418	False
UNC93B1_-_67771529.23-P1P2|UNC93B1_+_67771544.23-P1P2	UNC93B1	467.59	311.7	467.59	311.7	-0.58355	12151	3063.3	2.8166	0.0024268	0.99757	0.0048535	0.042429	False
MBL2_+_54531349.23-P1P2|MBL2_-_54531299.23-P1P2	MBL2	83.717	138.53	83.717	138.53	0.71989	1502.4	378.92	2.816	0.99757	0.0024312	0.0048625	0.04249	True
USP15_-_62654201.23-P1P2|USP15_-_62654233.23-P1P2	USP15	301.18	182.07	301.18	182.07	-0.72298	7093	1789.9	2.8152	0.002437	0.99756	0.0048741	0.042554	False
XPO6_+_28223196.23-P1P2|XPO6_-_28223250.23-P1P2	XPO6	320.58	444.3	320.58	444.3	0.46961	7653.5	1931.5	2.8151	0.99756	0.0024379	0.0048758	0.042554	True
HIC1_-_1958420.23-P1P2|HIC1_-_1958446.23-P1P2	HIC1	320.58	444.3	320.58	444.3	0.46961	7653.5	1931.5	2.8151	0.99756	0.0024379	0.0048758	0.042554	True
non-targeting_02455|non-targeting_01880	negative_control	103.12	165.25	103.12	165.25	0.67518	1930.4	487.27	2.8148	0.99756	0.0024401	0.0048801	0.042574	True
ABCB4_+_87104933.23-P1P2|ABCB4_-_87104975.23-P1P2	ABCB4	380.81	243.42	380.81	243.42	-0.64348	9437.7	2383.3	2.8142	0.0024449	0.99756	0.0048899	0.042625	False
SMARCA5_-_144434861.23-P1P2|SMARCA5_+_144435243.23-P1P2	SMARCA5	287.91	403.73	287.91	403.73	0.48635	6707.2	1694.2	2.8139	0.99755	0.0024475	0.0048949	0.042641	True
ARSH_-_2924713.23-ENST00000381130.2|ARSH_-_2924710.23-ENST00000381130.2	ARSH	375.71	239.47	375.71	239.47	-0.64761	9280.8	2344.4	2.8138	0.0024479	0.99755	0.0048958	0.042641	False
RIMS2_+_104513087.23-ENST00000406091.3|RIMS2_+_104513064.23-ENST00000406091.3	RIMS2	163.35	245.4	163.35	245.4	0.58424	3366.2	850.45	2.8136	0.99755	0.0024494	0.0048989	0.042651	True
ACTR1B_-_98280407.23-P1P2|ACTR1B_+_98280464.23-P1P2	ACTR1B	564.58	389.87	564.58	389.87	-0.53303	15261	3858.5	2.8126	0.0024574	0.99754	0.0049148	0.042772	False
LEFTY1_+_226076806.23-ENST00000272134.5|LEFTY1_+_226076618.23-ENST00000272134.5	LEFTY1	193.98	284.98	193.98	284.98	0.55261	4140.9	1047.7	2.8115	0.99753	0.0024658	0.0049315	0.0429	True
RAET1G_+_150243827.23-P1P2|RAET1G_+_150243822.23-P1P2	RAET1G	328.74	454.19	328.74	454.19	0.46513	7868.7	1991.7	2.811	0.99753	0.0024697	0.0049394	0.042951	True
ZXDA_-_57935869.23-P1P2|ZXDA_-_57936236.23-P1P2	ZXDA	172.54	257.28	172.54	257.28	0.57366	3590.2	908.84	2.8108	0.99753	0.0024708	0.0049416	0.042953	True
TRIM33_-_115053588.23-P1P2|TRIM33_-_115053795.23-P1P2	TRIM33	603.38	421.54	603.38	421.54	-0.51637	16533	4185.9	2.8106	0.0024728	0.99753	0.0049456	0.04297	False
EIF4E1B_+_176057646.23-P1P2|EIF4E1B_+_176057613.23-P1P2	EIF4E1B	229.71	330.5	229.71	330.5	0.52292	5079.3	1286.9	2.8096	0.99752	0.00248	0.0049599	0.043062	True
KRT24_-_38859987.23-P1P2|KRT24_-_38859792.23-P1P2	KRT24	95.968	155.36	95.968	155.36	0.68924	1763.4	446.79	2.8096	0.99752	0.0024805	0.0049609	0.043062	True
CNNM2_-_104678120.23-P1P2|CNNM2_+_104678074.23-P1P2	CNNM2	534.97	366.12	534.97	366.12	-0.54589	14255	3612.1	2.8094	0.0024815	0.99752	0.004963	0.043062	False
FNDC1_-_159590438.23-P1P2|FNDC1_+_159590449.23-P1P2	FNDC1	366.52	232.54	366.52	232.54	-0.65415	8975.2	2274.5	2.8093	0.0024828	0.99752	0.0049656	0.043062	False
non-targeting_02923|non-targeting_03708	negative_control	293.01	176.14	293.01	176.14	-0.73101	6829.8	1730.9	2.8092	0.0024831	0.99752	0.0049663	0.043062	False
CDK10_-_89753493.23-P1P2|CDK10_+_89753127.23-P1P2	CDK10	307.3	187.02	307.3	187.02	-0.71346	7234	1834.4	2.8084	0.0024895	0.99751	0.004979	0.043154	False
UBXN2B_-_59323947.23-P1P2|UBXN2B_+_59323961.23-P1P2	UBXN2B	523.74	357.22	523.74	357.22	-0.55077	13865	3519.5	2.807	0.0025004	0.9975	0.0050009	0.043322	False
RDH13_+_55580854.23-P2|RDH13_-_55580828.23-P2	RDH13	325.68	450.23	325.68	450.23	0.466	7756.8	1969.1	2.8069	0.9975	0.0025012	0.0050023	0.043322	True
POT1_+_124569865.23-P1P2|POT1_-_124569870.23-P1P2	POT1	7.1466	19.791	7.1466	19.791	1.3517	79.934	20.313	2.8054	0.99734	0.0026631	0.0053262	0.045419	True
LOC100288524_+_330602.23-NM_001195127|LOC100288524_+_330581.23-NM_001195127	LOC100288524	53.089	11.874	53.089	11.874	-2.0708	849.32	219.1	2.8052	0.0025142	0.99749	0.0050285	0.043531	False
EBI3_+_4229569.23-P1P2|EBI3_+_4229545.23-P1P2	EBI3	158.25	238.48	158.25	238.48	0.58862	3218.4	818.32	2.8046	0.99748	0.0025188	0.0050376	0.043592	True
KATNAL2_+_44497597.23-P1P2|KATNAL2_+_44497633.23-P1P2	KATNAL2	443.09	292.9	443.09	292.9	-0.59552	11278	2868.1	2.8044	0.0025205	0.99748	0.0050409	0.043603	False
NANOGNB_-_7917864.23-ENST00000382119.1|NANOGNB_+_7917816.23-ENST00000382119.1	NANOGNB	231.75	130.62	231.75	130.62	-0.82245	5114.3	1300.8	2.8042	0.0025225	0.99748	0.0050449	0.04362	False
GPM6B_+_13835448.23-ENST00000356942.5|GPM6B_-_13835323.23-ENST00000356942.5	GPM6B	220.52	318.63	220.52	318.63	0.52893	4812.2	1224.5	2.8035	0.99747	0.0025275	0.005055	0.043683	True
PNPT1_-_55920888.23-P1P2|PNPT1_-_55920900.23-P1P2	PNPT1	51.047	10.885	51.047	10.885	-2.1307	806.5	209.03	2.8033	0.002529	0.99747	0.0050579	0.043683	False
ZNF449_-_134478749.23-P1P2|ZNF449_-_134478775.23-P1P2	ZNF449	327.72	202.85	327.72	202.85	-0.68934	7796.2	1984.2	2.8033	0.0025292	0.99747	0.0050584	0.043683	False
PELI1_-_64371506.23-P1P2|PELI1_+_64371528.23-P1P2	PELI1	315.47	437.37	315.47	437.37	0.47008	7429.7	1894	2.801	0.99745	0.0025475	0.0050951	0.043982	True
TNKS_-_9413455.23-P1P2|TNKS_-_9413452.23-P1P2	TNKS	251.15	357.22	251.15	357.22	0.50655	5625.1	1434.5	2.8005	0.99745	0.0025515	0.0051031	0.044029	True
GJD2_-_35047141.23-P1P2|GJD2_+_35047174.23-P1P2	GJD2	289.95	405.71	289.95	405.71	0.48323	6700	1708.9	2.8003	0.99745	0.0025531	0.0051062	0.044029	True
LPP_-_187943294.23-ENST00000543006.1|LPP_-_187943426.23-ENST00000543006.1	LPP	240.94	344.35	240.94	344.35	0.51342	5347.1	1363.8	2.8002	0.99745	0.0025534	0.0051067	0.044029	True
PCED1B_+_47473435.23-P2|PCED1B_-_47473425.23-P2	PCED1B	275.65	387.89	275.65	387.89	0.49129	6298.9	1606.8	2.8001	0.99745	0.0025544	0.0051088	0.04403	True
FCRLA_+_161677097.23-P1P2|FCRLA_-_161677262.23-P1P2	FCRLA	185.81	274.1	185.81	274.1	0.55837	3897.3	994.4	2.7997	0.99744	0.0025573	0.0051145	0.044061	True
AKIP1_-_8932793.23-P1P2|AKIP1_-_8932799.23-P1P2	AKIP1	176.62	262.22	176.62	262.22	0.56748	3663.8	935.02	2.7994	0.99744	0.0025596	0.0051191	0.044083	True
TMEM214_-_27255873.23-P1P2|TMEM214_-_27255853.23-P1P2	TMEM214	467.59	312.69	467.59	312.69	-0.57899	11997	3063.3	2.7987	0.0025653	0.99743	0.0051306	0.044163	False
C20orf24_+_35234156.23-P1P2|C20orf24_-_35234221.23-P1P2	C20orf24	62.277	16.822	62.277	16.822	-1.828	1033.1	265.4	2.7984	0.0025677	0.99743	0.0051355	0.044187	False
SS18L2_-_42632410.23-P1P2|SS18L2_-_42632379.23-P1P2	SS18L2	211.33	306.75	211.33	306.75	0.53543	4552.3	1162.8	2.7982	0.99743	0.0025691	0.0051382	0.044187	True
EIF4EBP3_+_139927274.23-P1P2|EIF4EBP3_+_139927309.23-P1P2	EIF4EBP3	285.86	171.19	285.86	171.19	-0.73638	6575.3	1679.6	2.7982	0.0025698	0.99743	0.0051395	0.044187	False
CLEC10A_+_6983521.23-P1P2|CLEC10A_-_6983534.23-P1P2	CLEC10A	153.14	231.55	153.14	231.55	0.59328	3073.9	786.42	2.796	0.99741	0.0025873	0.0051745	0.044452	True
GCNT7_-_55100973.23-ENST00000243913.4|GCNT7_-_55100729.23-ENST00000243913.4	GCNT7	130.68	201.86	130.68	201.86	0.62347	2533.5	648.93	2.7943	0.9974	0.0026006	0.0052011	0.044643	True
LDLRAD3_-_35965637.23-P1P2|LDLRAD3_-_35965631.23-P1P2	LDLRAD3	754.48	961.82	754.48	961.82	0.34988	21496	5506.2	2.7942	0.9974	0.0026011	0.0052021	0.044643	True
PLXNA2_+_208417183.23-P1P2|PLXNA2_-_208417275.23-P1P2	PLXNA2	155.18	76.193	155.18	76.193	-1.0167	3119.7	799.15	2.7942	0.0026015	0.9974	0.005203	0.044643	False
ILF2_-_153643469.23-P1P2|ILF2_+_153643443.23-P1P2	ILF2	17.356	38.591	17.356	38.591	1.1089	225.47	57.766	2.794	0.99737	0.0026325	0.0052649	0.045125	True
TMA7_-_48481895.23-P1P2|TMA7_-_48481734.23-P1P2	TMA7	331.81	457.16	331.81	457.16	0.46117	7856.9	2014.4	2.793	0.99739	0.0026111	0.0052221	0.044789	True
