sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SASH3_-_128913956.23-P1P2|SASH3_+_128913983.23-P1P2	SASH3	2891.8/4690.9/3190.9	1458.3/1645.5/3202.9	3190.9	1645.5	-0.95504	1.1697e+06	3.2773e+05	2.6996	0.0034714	0.99653	0.0069428	0.063014	False
C1QL3_-_16563771.23-P1P2|C1QL3_-_16563807.23-P1P2	C1QL3	7335.6/2958.3/3781	1478.2/2098.8/2584.3	3781	2098.8	-0.8489	6.656e+06	3.8834e+05	2.6994	0.0034727	0.99653	0.0069455	0.063014	False
TCEB3C_+_44556438.23-ENST00000330682.2|TCEB3C_-_44556275.23-ENST00000330682.2	TCEB3C	5406.5/3141.3/4318.8	6116.3/6829.5/6115.9	4318.8	6116.3	0.50191	1.2848e+06	4.4358e+05	2.6988	0.99652	0.0034797	0.0069595	0.063114	True
CAMTA1_-_6845583.23-P1P2|CAMTA1_-_6845708.23-P1P2	CAMTA1	5278.7/5336.2/7221.3	5685.1/7988.3/7333.8	5336.2	7333.8	0.45866	1.7784e+06	5.4807e+05	2.6982	0.99651	0.0034855	0.006971	0.063165	True
ACTR2_-_65454971.23-P1P2|ACTR2_-_65454953.23-P1P2	ACTR2	329.98/78.221/6.5321	222.35/0/0	78.221	0	-6.3078	34260	8033.9	2.6979	0.0034885	0.99651	0.0069769	0.063168	False
non-targeting_00776|non-targeting_03320	negative_control	2046.6/1975.9/1437.1	3191.2/3238.6/2283.3	1975.9	3191.2	0.69136	1.4765e+05	2.0294e+05	2.6979	0.99651	0.0034886	0.0069772	0.063168	True
ALOX5_+_45869730.23-P1P2|ALOX5_+_45869734.23-P1P2	ALOX5	1924.4/2451.4/1387	2671.4/3123.2/3155.8	1924.4	3123.2	0.69835	2.8329e+05	1.9765e+05	2.6966	0.9965	0.0035028	0.0070057	0.063399	True
"SOGA2_-_8717408.23-ENST00000359865.3,ENST00000400050.3|SOGA2_+_8717441.23-ENST00000359865.3,ENST00000400050.3"	SOGA2	1186.4/1157.7/1493.7	2372.8/2127.4/1553	1186.4	2127.4	0.84193	47622	1.2185e+05	2.6956	0.99649	0.0035146	0.0070292	0.063558	True
PEX26_+_18560795.23-P1P2|PEX26_+_18560801.23-P1P2	PEX26	567.82/577.27/498.62	1308/1019.7/1218.8	567.82	1218.8	1.1005	2439	58320	2.6954	0.99645	0.003548	0.007096	0.064026	True
GPR97_+_57702253.23-P1P2|GPR97_+_57702297.23-P1P2	GPR97	2307/1487/2402.7	579.37/995.86/998.09	2307	995.86	-1.2112	3.4081e+05	2.3695e+05	2.6937	0.0035337	0.99647	0.0070674	0.063849	False
MYO18A_+_27507089.23-P1P2|MYO18A_+_27507315.23-P1P2	MYO18A	966.42/1051.3/1338	2100.3/1863.2/1936.2	1051.3	1936.2	0.88041	44703	1.0798e+05	2.6929	0.99646	0.0035442	0.0070885	0.063985	True
KIF5C_+_149632995.23-P1P2|KIF5C_-_149632857.23-P1P2	KIF5C	1146/759.52/808.9	1584.7/2435.5/1331.4	808.9	1584.7	0.96927	58033	83080	2.6914	0.99643	0.0035666	0.0071332	0.06428	True
WDR47_+_109584679.23-P1P2|WDR47_-_109584514.23-P1P2	WDR47	1431.8/1272.7/1264	2245.4/2151.2/3064.4	1272.7	2245.4	0.81868	12698	1.3071e+05	2.6907	0.99643	0.0035658	0.0071317	0.06428	True
DENND4B_+_153919173.23-P2|DENND4B_+_153919118.23-P2	DENND4B	6380.5/4177/6130.4	9377.4/7433.9/8264.4	6130.4	8264.4	0.43087	1.9392e+06	6.2964e+05	2.6894	0.99642	0.003579	0.007158	0.064477	True
SPATA3_-_231860920.23-P1P2|SPATA3_+_231860894.23-P1P2	SPATA3	54.526/5.4754/137.17	232.79/270.08/255.75	54.526	255.75	2.2092	4618.4	5600.2	2.689	0.99533	0.004673	0.0093461	0.079141	True
PMS1_-_190649415.23-P1P2|PMS1_+_190649376.23-P1P2	PMS1	1935.7/2016.5/2225.3	3821.7/3239.8/1418.2	2016.5	3239.8	0.68377	25058	2.0711e+05	2.688	0.99641	0.0035942	0.0071884	0.064711	True
IRS2_+_110438914.23-P1P2|IRS2_+_110438487.23-P1P2	IRS2	1426.1/1232/1210.6	340.31/278.41/284.38	1232	284.38	-2.1112	19077	1.2653e+05	2.6878	0.0035959	0.9964	0.0071919	0.064711	False
CNPY2_+_56709800.23-P1P2|CNPY2_+_56709782.23-P1P2	CNPY2	1202.4/2474.1/1507.8	1202.6/430.71/452.42	1507.8	452.42	-1.7345	5.135e+05	1.5487e+05	2.6878	0.0035966	0.9964	0.0071931	0.064711	False
IL6R_-_154378088.23-P1P2|IL6R_+_154378078.23-P1P2	IL6R	1780.6/1748.2/2421.2	1560.6/2929.3/2941.6	1780.6	2929.3	0.71791	2.0577e+05	1.8288e+05	2.6862	0.99639	0.0036133	0.0072267	0.064985	True
CD86_-_121796768.23-P2|CD86_-_121796926.23-P2	CD86	1523/2844.1/2188.3	1404.1/914.96/711.86	2188.3	914.96	-1.2571	4.3638e+05	2.2475e+05	2.686	0.0036153	0.99638	0.0072305	0.064993	False
TNNI1_-_201398928.23-P2|TNNI1_-_201398944.23-P2	TNNI1	2019.3/1702.1/2355.9	3242.4/4737.8/1839.2	2019.3	3242.4	0.6829	1.0697e+05	2.074e+05	2.6856	0.99638	0.0036204	0.0072407	0.065057	True
BPIFB4_-_31667509.23-P1P2|BPIFB4_-_31667517.23-P1P2	BPIFB4	2382.2/1605.1/1352.2	2695.4/4297.6/2082	1605.1	2695.4	0.74747	3.3395e+05	1.6485e+05	2.6853	0.99638	0.0036237	0.0072473	0.065089	True
TLX1_-_102891096.23-P1P2|TLX1_+_102890888.23-P1P2	TLX1	4470.2/4496.1/4015.1	3752.9/2652.1/2249.2	4470.2	2652.1	-0.753	1.0389e+05	4.5912e+05	2.6832	0.0036457	0.99635	0.0072915	0.065458	False
SLC16A5_-_73084484.23-P1P2|SLC16A5_-_73084264.23-P1P2	SLC16A5	2622.9/2963.8/1627.6	1494.9/427.14/1230.8	2622.9	1230.8	-1.091	5.5341e+05	2.6939e+05	2.6822	0.003657	0.99634	0.007314	0.065633	False
non-targeting_01831|non-targeting_03734	negative_control	3296.9/2669.7/2544.3	1358.1/1265.9/1030.4	2669.7	1265.9	-1.0758	2.0459e+05	2.742e+05	2.6807	0.003673	0.99633	0.007346	0.065892	False
BBOX1_+_27076906.23-P1|BBOX1_-_27076980.23-P1	BBOX1	1741.1/1479.9/1105	3253.9/2524.8/2063.6	1479.9	2524.8	0.77021	1.0438e+05	1.52e+05	2.6799	0.99632	0.0036825	0.007365	0.066034	True
CMPK2_+_7005809.23-P1P2|CMPK2_-_7005796.23-P1P2	CMPK2	4486.2/6131.7/4253.5	6181/6304.8/6585	4486.2	6304.8	0.49086	1.381e+06	4.6076e+05	2.6791	0.99631	0.0036906	0.0073812	0.066151	True
L1TD1_-_62672596.23-P2|L1TD1_-_62672567.23-P2	L1TD1	502.95/671.92/1358.7	1518.9/352.18/1375.7	671.92	1375.7	1.0327	2.501e+05	69011	2.6791	0.99629	0.0037105	0.007421	0.066397	True
ZNF521_-_22932065.23-P1P2|ZNF521_+_22932073.23-P1P2	ZNF521	3374/3392.4/4394	1811.2/1249.3/2770.8	3392.4	1811.2	-0.90502	5.0169e+05	3.4843e+05	2.6788	0.0036941	0.99631	0.0073882	0.066186	False
SLC1A3_+_36606767.23-P1|SLC1A3_+_36606734.23-P1	SLC1A3	1118.7/1383.7/1119.2	2027.3/2390.3/1797.7	1119.2	2027.3	0.85653	34994	1.1495e+05	2.6784	0.9963	0.0037	0.0074001	0.066265	True
ALPL_+_21877779.23-P2|ALPL_-_21877787.23-P2	ALPL	1484.4/2440.5/1551.4	3221.5/1590.8/2620.3	1551.4	2620.3	0.75581	3.9749e+05	1.5934e+05	2.6779	0.9963	0.0037046	0.0074092	0.066319	True
METTL24_-_110679489.23-P1P2|METTL24_-_110679536.23-P1P2	METTL24	2365.3/3401/4165.3	2353/1186.2/1818.9	3401	1818.9	-0.90254	8.2845e+05	3.4931e+05	2.6769	0.003715	0.99629	0.00743	0.066449	False
CRTC3_+_91073181.23-P1P2|CRTC3_+_91073145.23-P1P2	CRTC3	8243.7/6219.3/5196.3	7887.8/8358.3/13031	6219.3	8358.3	0.4264	2.5724e+06	6.3877e+05	2.6763	0.99628	0.0037216	0.0074431	0.066539	True
LRBA_-_151936334.23-P1P2|LRBA_+_151936206.23-P1P2	LRBA	1587.8/2456.1/4753.2	4018/3800.2/2684	2456.1	3800.2	0.62949	3.0153e+06	2.5226e+05	2.6761	0.99628	0.0037243	0.0074485	0.066546	True
PID1_+_230135558.23-P1P2|PID1_+_230136073.23-P1P2	PID1	73.328/94.647/1.0887	0/0/0	73.328	0	-6.2158	2836.5	7531.3	2.676	0.0037251	0.99627	0.0074501	0.066546	False
non-targeting_00762|non-targeting_02986	negative_control	1034.1/525.64/935.18	1576.3/1883.5/1764.4	935.18	1764.4	0.91515	88755	96051	2.6757	0.99627	0.0037339	0.0074679	0.066676	True
DPH2_-_44435714.23-P1P2|DPH2_-_44435901.23-P1P2	DPH2	2018.4/1964.9/1904.1	569.97/817.39/763.57	1964.9	763.57	-1.3625	3278.2	2.0181e+05	2.6747	0.0037394	0.99626	0.0074788	0.066746	False
MYCBP2_+_77901201.23-P1P2|MYCBP2_+_77901103.23-P1P2	MYCBP2	3640.1/3955.6/4009.6	2379.1/2251.1/1524.4	3955.6	2251.1	-0.813	51245	4.0627e+05	2.6742	0.0037454	0.99625	0.0074909	0.066826	False
PSMG3_+_1610218.23-P2|PSMG3_+_1610222.23-P2	PSMG3	2304.2/3170.3/2964.5	3403.1/1280.2/1489.3	2964.5	1489.3	-0.99269	2.3918e+05	3.0448e+05	2.6735	0.0037532	0.99625	0.0075064	0.066937	False
FERMT1_-_6103691.23-P1P2|FERMT1_-_6103633.23-P1P2	FERMT1	482.27/516.26/780.59	1137.9/1131.5/565.98	516.26	1131.5	1.1306	35514	53024	2.6719	0.99618	0.0038194	0.0076387	0.067776	True
RPL3_+_39715369.23-P1P2|RPL3_+_39715378.23-P1P2	RPL3	72.388/0.78221/132.82	0/536.6/0.9233	72.388	0.9233	-5.2539	4389.7	7434.8	2.6717	0.0037735	0.99623	0.0075471	0.067271	False
GSG1_+_13256545.23-P1P2|GSG1_-_13256573.23-P1P2	GSG1	1182.6/1688.8/1262.9	2350.9/2224.9/1464.4	1262.9	2224.9	0.81655	93916	1.2971e+05	2.6712	0.99622	0.0037794	0.0075588	0.067347	True
CDK5_+_150754952.23-P1P2|CDK5_-_150754596.23-P1P2	CDK5	2051.3/1939.1/1033.2	747.44/283.17/1009.2	1939.1	747.44	-1.3742	4.1665e+05	1.9916e+05	2.6708	0.003783	0.99622	0.007566	0.067383	False
SMR3B_-_71248933.23-P1P2|SMR3B_+_71248848.23-P1P2	SMR3B	1429.9/2384.2/955.87	2693.3/2453.4/2310.1	1429.9	2453.4	0.77843	5.6767e+05	1.4686e+05	2.6707	0.99621	0.0037851	0.0075703	0.067393	True
DEFB103B_-_7287864.23-ENST00000318124.3|DEFB103B_-_7287844.23-ENST00000318124.3	DEFB103B	1653.6/3345.5/1494.8	3302.9/2476/2754.2	1653.6	2754.2	0.73564	1.4438e+06	1.6984e+05	2.6705	0.99621	0.003787	0.007574	0.067398	True
ALG1_+_5122098.23-P1P2|ALG1_+_5121857.23-P1P2	ALG1	612.01/980.89/456.16	1606.6/924.47/1281.5	612.01	1281.5	1.065	80181	62858	2.6705	0.99619	0.0038148	0.0076297	0.067776	True
TMEM30A_-_75994424.23-P1P2|TMEM30A_-_75994410.23-P1P2	TMEM30A	3264/3764.8/4662.9	1515.8/3025.7/2105.1	3764.8	2105.1	-0.83835	5.2865e+05	3.8667e+05	2.669	0.0038042	0.9962	0.0076084	0.067676	False
LOC100129924_+_43253729.23-NM_001242750|LOC100129924_-_43253758.23-NM_001242750	LOC100129924	643.03/635.93/1034.3	1328.9/1574.1/683.24	643.03	1328.9	1.0461	76554	66044	2.6688	0.99617	0.0038293	0.0076586	0.067896	True
SP3_-_174828601.23-P1P2|SP3_-_174828990.23-P1P2	SP3	2245.9/3376.8/3304.2	2861.4/1478.9/1749.7	3304.2	1749.7	-0.91683	5.6261e+05	3.3936e+05	2.6685	0.0038098	0.99619	0.0076195	0.067747	False
TUSC2_+_50365608.23-P1P2|TUSC2_+_50365592.23-P1P2	TUSC2	1684.7/2768.2/1098.5	2794.5/2376/3853.8	1684.7	2794.5	0.72981	7.5886e+05	1.7303e+05	2.6682	0.99619	0.003813	0.007626	0.067776	True
FHAD1_+_15573812.23-P1P2|FHAD1_-_15573790.23-P1P2	FHAD1	2002.4/2376.3/2611.8	3991.9/3694.3/2579.7	2376.3	3694.3	0.63635	97623	2.4407e+05	2.6678	0.99618	0.0038174	0.0076349	0.067776	True
PPP1R26_-_138371647.23-P1P2|PPP1R26_+_138371563.23-P1P2	PPP1R26	1424.3/2572.7/1686.4	2796.6/2890/1928.8	1686.4	2796.6	0.72942	4.2712e+05	1.732e+05	2.6677	0.99618	0.0038184	0.0076367	0.067776	True
FAM20B_-_178995063.23-P1P2|FAM20B_-_178995233.23-P1P2	FAM20B	1847.3/2446/1240	2632.7/3009/3205.7	1847.3	3009	0.70357	3.6359e+05	1.8973e+05	2.667	0.99617	0.0038264	0.0076528	0.067874	True
RIOK1_-_7390078.23-P1P2|RIOK1_+_7390229.23-P1P2	RIOK1	591.32/545.98/262.37	1177.5/1047/1556.7	545.98	1177.5	1.1074	41244	56076	2.667	0.99613	0.0038679	0.0077358	0.068354	True
PECR_-_216946476.23-P1P2|PECR_-_216946529.23-P1P2	PECR	2856/1723.2/2415.8	3810.3/2744.9/3744	2415.8	3744	0.63186	3.3675e+05	2.4812e+05	2.6664	0.99617	0.0038336	0.0076672	0.067944	True
NIN_+_51297845.23-P1P2|NIN_-_51297877.23-P1P2	NIN	1357.5/557.71/757.73	948.91/1501.5/1859.5	757.73	1501.5	0.98574	1.9987e+05	77824	2.6662	0.99615	0.003848	0.0076961	0.068087	True
SERF1B_-_69321151.23-ENST00000380751.5|SERF1B_-_69321148.23-ENST00000380751.5	SERF1B	3503.8/3935.3/4156.6	2240.2/2103.6/2394.1	3935.3	2240.2	-0.81254	1.176e+05	4.0418e+05	2.6662	0.0038356	0.99616	0.0076711	0.067951	False
GPR107_-_132816044.23-P1P2|GPR107_-_132816233.23-P1P2	GPR107	2821.2/2735.4/2082.7	1322.6/1187.4/1618.5	2735.4	1322.6	-1.0478	2.167e+05	2.8094e+05	2.6654	0.0038453	0.99615	0.0076906	0.068074	False
BMPR1A_-_88516862.23-P1P2|BMPR1A_-_88516386.23-P1P2	BMPR1A	2157.5/3539.5/3799.5	4195.5/1735.9/1932.5	3539.5	1932.5	-0.87276	9.8871e+05	3.6353e+05	2.6653	0.0038457	0.99615	0.0076914	0.068074	False
FAM127B_+_134186130.23-P1P2|FAM127B_+_134186125.23-P1P2	FAM127B	2427.3/3458.9/4596.4	5047.3/7226.8/4371.8	3458.9	5047.3	0.54506	1.1791e+06	3.5526e+05	2.6649	0.99615	0.0038505	0.0077009	0.068102	True
MPC1_+_166796371.23-P1P2|MPC1_-_166796446.23-P1P2	MPC1	914.72/748.57/832.85	792.33/2010.8/1612.1	832.85	1612.1	0.95196	6902.6	85540	2.6643	0.99613	0.003866	0.007732	0.068348	True
GNAI1_+_79764411.23-P1P2|GNAI1_+_79764180.23-P1P2	GNAI1	4507.8/2840.2/2328.7	4048.3/4923.4/4278.6	2840.2	4278.6	0.59097	1.5212e+06	2.9171e+05	2.6632	0.99613	0.0038706	0.0077412	0.068373	True
LTBP3_-_65325704.23-P1P2|LTBP3_-_65325688.23-P1P2	LTBP3	9705.6/2607.9/3945.4	2250.7/1872.7/4001.6	3945.4	2250.7	-0.80955	1.7484e+07	4.0522e+05	2.6623	0.0038805	0.99612	0.0077609	0.068519	False
STRADA_+_61819143.23-P1P2|STRADA_+_61819123.23-P1P2	STRADA	1453.4/2147.2/511.68	2136.9/2590.2/2481.8	1453.4	2481.8	0.77156	6.8406e+05	1.4927e+05	2.6618	0.99611	0.0038861	0.0077722	0.06859	True
PMM2_+_8891672.23-P1P2|PMM2_-_8891736.23-P1P2	PMM2	1138.5/1323.5/462.69	2048.1/2650.9/1546.5	1138.5	2048.1	0.84667	2.4545e+05	1.1693e+05	2.6603	0.99609	0.0039052	0.0078105	0.068899	True
LMOD3_+_69171733.23-P1P2|LMOD3_+_69171677.23-P1P2	LMOD3	439.97/320.7/1203	534.48/1011.3/1005.5	439.97	1005.5	1.1906	2.9822e+05	45188	2.6603	0.99602	0.0039805	0.0079611	0.069968	True
UBE4B_+_10093252.23-P1P2|UBE4B_+_10093257.23-P1P2	UBE4B	2245/3154.6/2844.7	1443.7/1388.5/1407.1	2844.7	1407.1	-1.015	2.2789e+05	2.9218e+05	2.6597	0.0039109	0.99609	0.0078217	0.06897	False
SCEL_+_78109892.23-P1P2|SCEL_-_78109919.23-P1P2	SCEL	1160.1/2344.3/972.2	1301.8/2077.4/2600.9	1160.1	2077.4	0.83999	7.188e+05	1.1915e+05	2.6575	0.99606	0.003938	0.0078761	0.069363	True
CST3_-_23618563.23-P1P2|CST3_-_23618582.23-P1P2	CST3	3485/4021.3/3441.3	1446.9/2437.9/1895.5	3485	1895.5	-0.87819	1.448e+05	3.5793e+05	2.6567	0.0039457	0.99605	0.0078914	0.06947	False
non-targeting_02151|non-targeting_01749	negative_control	1066.1/1553.5/835.02	1944.8/1172/2286.1	1066.1	1944.8	0.8667	1.4547e+05	1.0949e+05	2.6556	0.99604	0.0039612	0.0079224	0.069713	True
C17orf64_-_58469934.23-P2|C17orf64_-_58469912.23-P2	C17orf64	2596.6/2638.4/2554.1	1156.7/1225.5/2047	2596.6	1225.5	-1.0826	1777.5	2.6669e+05	2.655	0.0039657	0.99603	0.0079313	0.069764	False
RCBTB1_-_50159676.23-P1P2|RCBTB1_-_50159642.23-P1P2	RCBTB1	2420.8/2315.3/1082.2	1765.2/974.45/1021.2	2315.3	1021.2	-1.1802	7.6592e+05	2.378e+05	2.654	0.0039776	0.99602	0.0079552	0.069944	False
PRCC_-_156737324.23-P1P2|PRCC_-_156737375.23-P1P2	PRCC	3536.7/3585.6/5225.7	1759/1976.3/2258.4	3585.6	1976.3	-0.85913	1.3461e+06	3.6827e+05	2.652	0.0040008	0.996	0.0080016	0.070266	False
GPR82_-_41583452.23-P1P2|GPR82_+_41583400.23-P1P2	GPR82	549.96/280.03/423.5	976.05/1104.1/795.88	423.5	976.05	1.2027	18288	43497	2.6494	0.99588	0.0041189	0.0082378	0.071896	True
ZNF765_+_53898440.23-P1|ZNF765_+_53898437.23-P1	ZNF765	1419.6/2848.8/2487.7	1114.9/2195.2/1148.6	2487.7	1148.6	-1.1143	6.3563e+05	2.555e+05	2.6492	0.0040342	0.99597	0.0080685	0.070824	False
INHBA_+_41742612.23-P1P2|INHBA_+_41742621.23-P1P2	INHBA	1301.1/1846/1002.7	2269.5/2238/2553.8	1301.1	2269.5	0.80214	1.9299e+05	1.3363e+05	2.649	0.99596	0.0040375	0.008075	0.070852	True
SARM1_-_26684696.23-P1|SARM1_+_26684700.23-P1	SARM1	683.45/939.43/1469.7	1762.1/2393.9/1316.6	939.43	1762.1	0.90674	1.7337e+05	96487	2.6485	0.99595	0.0040475	0.0080949	0.070996	True
APEX2_+_55026846.23-P1P2|APEX2_+_55026814.23-P1P2	APEX2	867.71/2302.8/784.95	2179.7/1067.3/1658.2	867.71	1658.2	0.93357	1.0332e+06	89121	2.6481	0.99594	0.004055	0.0081101	0.071046	True
FGR_+_27961627.23-P1P2|FGR_-_27961603.23-P1P2	FGR	3932.4/3550.4/3484.9	6942/5149.5/4992.3	3550.4	5149.5	0.5363	75112	3.6466e+05	2.648	0.99595	0.004049	0.008098	0.070996	True
STK24_-_99229362.23-P1P2|STK24_+_99229168.23-P1P2	STK24	290.49/264.39/517.13	1337.2/503.29/747.87	290.49	747.87	1.3613	26023	29836	2.648	0.99575	0.0042457	0.0084913	0.073478	True
"AMY1B_-_104239004.23-ENST00000330330.5,ENST00000370080.3|AMY1B_-_104238984.23-ENST00000330330.5,ENST00000370080.3"	AMY1B	1695/1196.8/1146.4	2226.7/2125/1854	1196.8	2125	0.82777	1.2538e+05	1.2292e+05	2.6475	0.99594	0.0040557	0.0081115	0.071046	True
ACTR10_+_58666892.23-P1P2|ACTR10_+_58666925.23-P1P2	ACTR10	148.54/126.72/0	2.0878/0/1.8466	126.72	1.8466	-5.4876	8266.7	13015	2.6473	0.0040569	0.99594	0.0081138	0.071046	False
KDM4D_-_94706849.23-P1P2|KDM4D_-_94706839.23-P1P2	KDM4D	1695/3170.3/1416.4	3053.4/1387.3/2799.4	1695	2799.4	0.72352	1.127e+06	1.7409e+05	2.647	0.99594	0.0040605	0.0081209	0.07108	True
OR5AR1_-_56431185.23-ENST00000302969.2|OR5AR1_-_56431207.23-ENST00000302969.2	OR5AR1	1294.5/1580.1/823.05	1629.5/2259.4/2311.9	1294.5	2259.4	0.80307	1.5191e+05	1.3296e+05	2.6463	0.99593	0.0040702	0.0081404	0.071171	True
DNAJC3_+_96329417.23-P1P2|DNAJC3_+_96329443.23-P1P2	DNAJC3	5467.6/6306.2/5689.5	7112.1/10086/7712.3	5689.5	7712.3	0.4388	2.1475e+05	5.8435e+05	2.6462	0.99593	0.0040703	0.0081406	0.071171	True
VSIG2_-_124622120.23-P1P2|VSIG2_-_124622085.23-P1P2	VSIG2	1603.8/3120.2/3272.6	1622.2/851.9/2509.5	3120.2	1622.2	-0.94324	1.1614e+06	3.2047e+05	2.6462	0.0040707	0.99593	0.0081413	0.071171	False
SIX1_+_61116164.23-P1P2|SIX1_+_61116160.23-P1P2	SIX1	3133.4/2611/3174.6	1178.6/1633.6/2456.9	3133.4	1633.6	-0.93924	1.3728e+05	3.2182e+05	2.6437	0.0041	0.9959	0.0081999	0.071654	False
KMT2C_-_152133076.23-P1P2|KMT2C_+_152132855.23-P1P2	KMT2C	2761.1/1891.4/2350.5	2881.2/3707.4/3648.9	2350.5	3648.9	0.63428	1.8968e+05	2.4141e+05	2.6426	0.99589	0.0041139	0.0082278	0.071868	True
NUP98_+_3818746.23-P1P2|NUP98_-_3818519.23-P1P2	NUP98	152.3/0.78221/375.6	4.1756/2.3796/0.9233	152.3	2.3796	-5.5033	36410	15642	2.6422	0.0041183	0.99588	0.0082366	0.071896	False
KMT2E_+_104654688.23-P1P2|KMT2E_-_104654708.23-P1P2	KMT2E	15.042/367.64/270	709.86/818.58/240.98	270	709.86	1.3913	37268	27731	2.6414	0.99564	0.0043565	0.008713	0.075031	True
TECPR1_-_97881471.23-P1P2|TECPR1_-_97881482.23-P1P2	TECPR1	2723.5/2512.4/3330.3	3563.9/4120.3/4514.9	2723.5	4120.3	0.59711	2.0639e+05	2.7972e+05	2.641	0.99587	0.0041328	0.0082655	0.072109	True
TFCP2L1_-_122042757.23-P1P2|TFCP2L1_+_122042365.23-P1P2	TFCP2L1	65.807/0/129.55	0/0/0	65.807	0	-6.0619	4197.1	6758.9	2.6401	0.0041443	0.99586	0.0082886	0.07228	False
CCDC77_+_498521.23-P2|CCDC77_+_498517.23-P2	CCDC77	2755.4/2668.1/2514.9	1723.5/1286.2/914.07	2668.1	1286.2	-1.0522	15554	2.7404e+05	2.6399	0.0041466	0.99585	0.0082932	0.072291	False
FRMPD1_+_37651029.23-P1|FRMPD1_+_37651050.23-P1	FRMPD1	2517.6/1762.3/1699.4	1754.8/3050.6/2885.3	1762.3	2885.3	0.71094	2.872e+05	1.81e+05	2.6396	0.99585	0.0041505	0.0083009	0.072312	True
ARAP3_+_141061783.23-P1P2|ARAP3_+_141061751.23-P1P2	ARAP3	1627.3/2730.7/2198.1	3452.2/4455.8/3106.9	2198.1	3452.2	0.65105	3.0472e+05	2.2576e+05	2.6395	0.99585	0.0041512	0.0083024	0.072312	True
YTHDF2_+_29063507.23-P1P2|YTHDF2_+_29063483.23-P1P2	YTHDF2	1938.5/1092.7/1284.7	2243.4/1644.3/4289.6	1284.7	2243.4	0.8038	2.3216e+05	1.3194e+05	2.6393	0.99585	0.0041546	0.0083091	0.072341	True
USP32_+_58469194.23-P1P2|USP32_+_58469076.23-P1P2	USP32	2652/3164/3322.7	1659.8/1092.2/2658.2	3164	1659.8	-0.93033	1.4366e+05	3.2497e+05	2.6387	0.0041614	0.99584	0.0083228	0.07243	False
EIF3K_+_39109859.23-P1P2|EIF3K_+_39109843.23-P1P2	EIF3K	1108.4/810.37/567.21	2421.9/1017.3/1571.5	810.37	1571.5	0.95459	73969	83231	2.6381	0.99582	0.0041789	0.0083577	0.072655	True
MED4_+_48669194.23-P1P2|MED4_+_48669127.23-P1P2	MED4	95.89/360.6/451.81	0/10.708/212.36	360.6	10.708	-4.9488	39194	37036	2.6381	0.0041685	0.99583	0.008337	0.072525	False
REG4_+_120354042.23-P1P2|REG4_-_120354056.23-P1P2	REG4	1025.7/2021.2/900.35	1153.5/1926.3/1881.7	1025.7	1881.7	0.87485	5.0343e+05	1.0534e+05	2.6375	0.99582	0.0041795	0.008359	0.072655	True
LRRC8C_-_90098721.23-P1P2|LRRC8C_-_90098887.23-P1P2	LRRC8C	2095.5/2512.4/3073.4	3852/4102.4/3349.7	2512.4	3852	0.61632	2.4425e+05	2.5805e+05	2.637	0.99582	0.0041817	0.0083633	0.072655	True
non-targeting_00485|non-targeting_00653	negative_control	1087.7/1598.8/1601.5	2846.7/1437.3/2667.4	1598.8	2667.4	0.73806	1.3063e+05	1.6421e+05	2.637	0.99582	0.0041828	0.0083655	0.072655	True
MID1_-_10588465.23-P1P2|MID1_+_10588563.23-P1P2	MID1	2628.5/1912.5/3691.7	1646.2/1258.8/1093.2	2628.5	1258.8	-1.0616	8.2157e+05	2.6997e+05	2.6362	0.0041922	0.99581	0.0083844	0.072789	False
LOR_+_153232446.23-P1P2|LOR_+_153232254.23-P1P2	LOR	157.94/746.23/296.12	755.79/832.86/571.52	296.12	755.79	1.3488	1.1084e+05	30414	2.6358	0.99561	0.0043942	0.0087884	0.075558	True
NPNT_+_106816659.23-P1P2|NPNT_-_106816672.23-P1P2	NPNT	1563.4/2115.9/1353.2	2620.2/1722.8/2619.4	1563.4	2619.4	0.74419	1.747e+05	1.6057e+05	2.6353	0.9958	0.0042031	0.0084062	0.072928	True
HIST1H1E_-_26157047.23-P1P2|HIST1H1E_+_26156610.23-P1P2	HIST1H1E	2194.2/1826.5/1565.5	2967.8/3533.7/945.46	1826.5	2967.8	0.70006	1.0166e+05	1.8759e+05	2.6353	0.9958	0.0042037	0.0084073	0.072928	True
OXTR_-_8811262.23-P1P2|OXTR_+_8811249.23-P1P2	OXTR	896.86/736.06/1589.5	1720.4/1696.7/673.08	896.86	1696.7	0.91899	2.528e+05	92114	2.6352	0.99579	0.0042107	0.0084213	0.072991	True
H2AFV_+_44887634.23-P1P2|H2AFV_+_44887637.23-P1P2	H2AFV	4272.8/3722.5/2944.9	5060.9/5351.7/7117.7	3722.5	5351.7	0.5236	4.5372e+05	3.8233e+05	2.6348	0.99579	0.0042089	0.0084178	0.07299	True
FAM206A_-_111696739.23-P1P2|FAM206A_-_111696707.23-P1P2	FAM206A	1774.9/1101.3/1182.3	2100.3/2874.6/1837.4	1182.3	2100.3	0.82848	1.7886e+05	1.2143e+05	2.6344	0.99578	0.0042154	0.0084307	0.073042	True
